Character,Word,Word Count
Gwendolyn Y,what,4
Gwendolyn Y,wind,1
Gwendolyn Y,wing,1
Gwendolyn Y,world,1
Gwendolyn Y,wyoming,1
Gwendolyn Y,you,7
Gwendolyn Y,your,1
Hampton,a,6
Hampton,about,1
Hampton,ago,1
Hampton,all,2
Hampton,and,3
Hampton,anymore,1
Hampton,anything,1
Hampton,apple,1
Hampton,are,2
Hampton,around,1
Hampton,as,1
Hampton,ask,1
Hampton,assholes,1
Hampton,at,2
Hampton,back,2
Hampton,bay,1
Hampton,better,1
Hampton,but,1
Hampton,by,1
Hampton,call,1
Hampton,came,1
Hampton,chic,1
Hampton,child,1
Hampton,clear,1
Hampton,close,1
Hampton,coast,1
Hampton,coffee,1
Hampton,cold,1
Hampton,colleagues,1
Hampton,come,2
Hampton,comin,1
Hampton,core,1
Hampton,crow,1
Hampton,customers,1
Hampton,dead,1
Hampton,did,1
Hampton,do,1
Hampton,dot,1
Hampton,drop,1
Hampton,dutch,1
Hampton,everyone,1
Hampton,fall,1
Hampton,far,1
Hampton,few,1
Hampton,find,2
Hampton,fluctuating,1
Hampton,for,5
Hampton,from,3
Hampton,fuck,1
Hampton,fucked,1
Hampton,fucking,3
Hampton,get,5
Hampton,going,1
Hampton,gotta,1
Hampton,gutter,1
Hampton,hacking,1
Hampton,hands,1
Hampton,happy,1
Hampton,harpy,1
Hampton,hated,1
Hampton,have,2
Hampton,help,1
Hampton,her,2
Hampton,here,3
Hampton,hey,3
Hampton,high,1
Hampton,hours,1
Hampton,house,1
Hampton,how,2
Hampton,i,8
Hampton,in,3
Hampton,infrastructure,1
Hampton,interest,1
Hampton,investments,1
Hampton,is,2
Hampton,it,3
Hampton,kegger,1
Hampton,kid,1
Hampton,know,4
Hampton,labor,1
Hampton,least,1
Hampton,like,2
Hampton,liked,1
Hampton,live,1
Hampton,lives,1
Hampton,looking,1
Hampton,lumon,1
Hampton,lung,1
Hampton,man,1
Hampton,market,1
Hampton,me,4
Hampton,missed,1
Hampton,more,1
Hampton,much,1
Hampton,needed,1
Hampton,new,1
Hampton,nine,1
Hampton,no,2
Hampton,not,1
Hampton,nothing,1
Hampton,of,1
Hampton,off,2
Hampton,on,1
Hampton,or,1
Hampton,pariah,1
Hampton,paying,1
Hampton,put,1
Hampton,rates,1
Hampton,readjustment,1
Hampton,ready,1
Hampton,refill,1
Hampton,retrenchment,1
Hampton,right,1
Hampton,rose,1
Hampton,see,1
Hampton,she,4
Hampton,shit,1
Hampton,sissy,1
Hampton,skin,1
Hampton,smell,1
Hampton,some,1
Hampton,stevens,1
Hampton,still,1
Hampton,stupidity,1
Hampton,tables,1
Hampton,tame,1
Hampton,tell,1
Hampton,tempers,1
Hampton,ten,1
Hampton,than,1
Hampton,thanks,1
Hampton,the,12
Hampton,then,1
Hampton,there,1
Hampton,these,1
Hampton,think,1
Hampton,time,1
Hampton,to,7
Hampton,too,2
Hampton,trouble,1
Hampton,truck,1
Hampton,très,1
Hampton,up,2
Hampton,vat,1
Hampton,wanna,1
Hampton,want,2
Hampton,was,2
Hampton,well,1
Hampton,what,2
Hampton,why,1
Hampton,with,4
Hampton,would,1
Hampton,yeah,2
Hampton,years,1
Hampton,you,16
Hampton,your,1
Harmony,a,4
Harmony,after,1
Harmony,all,2
Harmony,and,5
Harmony,anyone,1
Harmony,as,2
Harmony,assumed,1
Harmony,at,3
Harmony,aware,1
Harmony,away,1
Harmony,banished,1
Harmony,barely,1
Harmony,base,1
Harmony,be,2
Harmony,bearded,1
Harmony,been,2
Harmony,believe,1
Harmony,block,1
Harmony,breath,1
Harmony,but,2
Harmony,buy,1
Harmony,can,3
Harmony,car,1
Harmony,cared,1
Harmony,chums,1
Harmony,circuit,1
Harmony,cobel,1
Harmony,coffee,1
Harmony,colleagues,1
Harmony,come,1
Harmony,credit,1
Harmony,cursed,1
Harmony,designs,1
Harmony,destroyed,1
Harmony,did,5
Harmony,die,1
Harmony,done,2
Harmony,drive,1
Harmony,drummond,1
Harmony,dummy,1
Harmony,each,1
Harmony,eight,1
Harmony,enough,1
Harmony,ether,1
Harmony,even,1
Harmony,everything,1
Harmony,factory,1
Harmony,favor,1
Harmony,fealty,1
Harmony,find,1
Harmony,fine,1
Harmony,flip,1
Harmony,for,4
Harmony,found,1
Harmony,frailer,1
Harmony,from,1
Harmony,gave,1
Harmony,get,3
Harmony,give,2
Harmony,glasgow,1
Harmony,going,1
Harmony,goodbye,1
Harmony,gullet,1
Harmony,had,1
Harmony,hampton,1
Harmony,happened,1
Harmony,harmony,1
Harmony,has,1
Harmony,have,3
Harmony,he,1
Harmony,head,1
Harmony,heard,1
Harmony,help,1
Harmony,her,4
Harmony,here,3
Harmony,higher,1
Harmony,him,3
Harmony,his,1
Harmony,hope,1
Harmony,house,2
Harmony,i,19
Harmony,if,2
Harmony,imogene,1
Harmony,in,1
Harmony,is,7
Harmony,it,11
Harmony,just,3
Harmony,key,3
Harmony,kier,1
Harmony,killed,1
Harmony,knew,1
Harmony,know,1
Harmony,knowledge,1
Harmony,last,1
Harmony,lift,1
Harmony,like,1
Harmony,loyalty,1
Harmony,lumon,1
Harmony,mark,1
Harmony,me,8
Harmony,meet,1
Harmony,mercy,1
Harmony,met,1
Harmony,mill,1
Harmony,mine,1
Harmony,minute,1
Harmony,mother,1
Harmony,my,5
Harmony,myself,1
Harmony,need,3
Harmony,no,4
Harmony,not,4
Harmony,nothing,1
Harmony,of,1
Harmony,oh,1
Harmony,old,1
Harmony,older,1
Harmony,on,3
Harmony,once,1
Harmony,or,2
Harmony,other,1
Harmony,overtime,1
Harmony,owe,1
Harmony,painfully,1
Harmony,pathetic,1
Harmony,pulled,1
Harmony,punching,1
Harmony,put,1
Harmony,ready,1
Harmony,recognize,1
Harmony,reghabi,1
Harmony,remember,1
Harmony,resentments,1
Harmony,room,1
Harmony,said,1
Harmony,say,1
Harmony,school,1
Harmony,see,1
Harmony,sell,2
Harmony,shameful,1
Harmony,she,4
Harmony,show,1
Harmony,since,1
Harmony,smell,1
Harmony,so,2
Harmony,something,2
Harmony,sought,1
Harmony,stay,1
Harmony,telephoned,1
Harmony,tell,3
Harmony,than,2
Harmony,that,4
Harmony,the,11
Harmony,them,2
Harmony,then,1
Harmony,they,2
Harmony,things,1
Harmony,think,1
Harmony,thirst,1
Harmony,this,2
Harmony,throw,1
Harmony,to,8
Harmony,toboggan,1
Harmony,told,1
Harmony,town,2
Harmony,truck,2
Harmony,tube,1
Harmony,up,1
Harmony,vulture,1
Harmony,want,2
Harmony,was,3
Harmony,watch,1
Harmony,watching,1
Harmony,we,1
Harmony,well,1
Harmony,were,3
Harmony,what,7
Harmony,where,2
Harmony,who,1
Harmony,with,4
Harmony,woe,1
Harmony,words,1
Harmony,would,2
Harmony,wow,1
Harmony,yes,1
Harmony,yet,1
Harmony,you,17
Harmony,your,2
Harmony,yours,1
Helena,a,3
Helena,about,3
Helena,accident,1
Helena,again,2
Helena,alive,1
Helena,all,3
Helena,already,1
Helena,and,7
Helena,animals,1
Helena,approves,1
Helena,are,1
Helena,as,1
Helena,at,2
Helena,back,1
Helena,bailiff,1
Helena,be,5
Helena,been,2
Helena,better,2
Helena,but,2
Helena,by,1
Helena,car,1
Helena,clearly,1
Helena,clever,1
Helena,company,2
Helena,confusing,1
Helena,course,1
Helena,daughter,1
Helena,do,1
Helena,down,1
Helena,dumb,1
Helena,eagan,1
Helena,eat,1
Helena,enough,1
Helena,error,1
Helena,even,1
Helena,experiences,1
Helena,fake,1
Helena,father,4
Helena,feeding,1
Helena,finally,1
Helena,fine,2
Helena,first,1
Helena,for,1
Helena,from,2
Helena,fucking,1
Helena,gemma,1
Helena,goddamn,1
Helena,going,1
Helena,good,2
Helena,great,1
Helena,had,1
Helena,hanna,1
Helena,happened,1
Helena,have,3
Helena,he,1
Helena,head,1
Helena,hear,3
Helena,heard,1
Helena,helena,1
Helena,hey,1
Helena,him,2
Helena,his,1
Helena,hope,1
Helena,how,1
Helena,humor,1
Helena,i,11
Helena,imagine,1
Helena,innie,1
Helena,into,1
Helena,is,2
Helena,it,9
Helena,just,1
Helena,kidding,1
Helena,kill,2
Helena,know,3
Helena,later,1
Helena,let,1
Helena,like,1
Helena,look,1
Helena,losing,1
Helena,love,1
Helena,lumon,1
Helena,mark,3
Helena,may,1
Helena,me,4
Helena,mean,1
Helena,meant,2
Helena,meet,2
Helena,mr,1
Helena,much,1
Helena,must,1
Helena,my,2
Helena,never,2
Helena,nice,1
Helena,night,2
Helena,none,1
Helena,not,4
Helena,nothing,1
Helena,now,1
Helena,of,2
Helena,officially,1
Helena,okay,1
Helena,one,1
Helena,otc,1
Helena,other,3
Helena,overtime,1
Helena,please,1
Helena,pride,1
Helena,really,1
Helena,right,4
Helena,run,1
Helena,said,1
Helena,scout,1
Helena,seeing,1
Helena,seriously,1
Helena,seth,1
Helena,severance,1
Helena,shame,1
Helena,she,1
Helena,should,4
Helena,so,3
Helena,sometime,2
Helena,sorry,3
Helena,such,1
Helena,sure,1
Helena,systemic,1
Helena,take,1
Helena,than,1
Helena,thank,1
Helena,that,6
Helena,the,10
Helena,then,1
Helena,there,1
Helena,things,1
Helena,think,1
Helena,thought,1
Helena,through,1
Helena,time,1
Helena,to,9
Helena,too,1
Helena,traumatic,1
Helena,tried,2
Helena,updating,1
Helena,was,5
Helena,way,1
Helena,we,2
Helena,well,3
Helena,what,1
Helena,whatsoever,1
Helena,who,1
Helena,why,1
Helena,wife,1
Helena,will,3
Helena,with,1
Helena,work,3
Helena,yeah,5
Helena,yes,3
Helena,you,10
Helena,young,1
Helena,your,3
Helly,a,76
Helly,able,1
Helly,about,15
Helly,acceded,1
Helly,accept,1
Helly,accepts,1
Helly,access,4
Helly,accord,1
Helly,acknowledge,2
Helly,acting,1
Helly,actions,3
Helly,actual,2
Helly,actually,7
Helly,advisory,1
Helly,affects,1
Helly,after,1
Helly,again,2
Helly,agree,1
Helly,alcohol,1
Helly,alive,1
Helly,all,22
Helly,allies,1
Helly,almost,1
Helly,alone,1
Helly,already,3
Helly,also,2
Helly,alteration,2
Helly,always,2
Helly,am,11
Helly,an,8
Helly,and,76
Helly,angry,1
Helly,another,4
Helly,any,2
Helly,anymore,3
Helly,anyone,1
Helly,anything,7
Helly,anyway,1
Helly,apartment,1
Helly,apologize,1
Helly,apologizes,2
Helly,are,37
Helly,arm,1
Helly,around,5
Helly,arrogance,1
Helly,as,13
Helly,ascent,2
Helly,ashamed,1
Helly,ask,4
Helly,asking,2
Helly,asshole,1
Helly,assumed,1
Helly,at,10
Helly,atone,5
Helly,attack,1
Helly,available,1
Helly,award,1
Helly,aware,2
Helly,away,3
Helly,awesome,1
Helly,baby,1
Helly,babysitter,1
Helly,back,11
Helly,bad,3
Helly,balls,1
Helly,basement,2
Helly,bathroom,2
Helly,be,31
Helly,beautiful,1
Helly,became,1
Helly,because,11
Helly,bed,1
Helly,been,10
Helly,before,3
Helly,behind,3
Helly,being,9
Helly,believe,1
Helly,bellies,1
Helly,beseeched,1
Helly,besides,1
Helly,best,2
Helly,between,2
Helly,bingo,1
Helly,bit,1
Helly,black,1
Helly,blessings,1
Helly,bloody,1
Helly,blossomed,1
Helly,board,2
Helly,body,2
Helly,boot,1
Helly,born,1
Helly,bosom,1
Helly,boss,4
Helly,boyhood,1
Helly,brave,1
Helly,break,2
Helly,brings,1
Helly,brother,1
Helly,brothers,1
Helly,building,1
Helly,bullshit,2
Helly,bunch,1
Helly,burn,1
Helly,burst,1
Helly,burt,1
Helly,but,25
Helly,by,5
Helly,call,1
Helly,called,1
Helly,calling,1
Helly,came,1
Helly,camera,2
Helly,can,19
Helly,caps,2
Helly,card,1
Helly,care,2
Helly,case,7
Helly,casey,2
Helly,categorize,1
Helly,caught,2
Helly,cause,1
Helly,caused,6
Helly,causes,1
Helly,cavalry,1
Helly,certainly,1
Helly,chance,1
Helly,chant,1
Helly,chemistry,1
Helly,cherished,1
Helly,chief,1
Helly,childhood,1
Helly,chip,1
Helly,choice,1
Helly,choose,1
Helly,chronologies,1
Helly,clean,1
Helly,cleaning,1
Helly,clearly,1
Helly,cliff,1
Helly,close,1
Helly,cobel,6
Helly,code,3
Helly,cold,1
Helly,colloquially,1
Helly,combining,1
Helly,come,9
Helly,coming,5
Helly,commandeer,1
Helly,commandeered,1
Helly,committed,1
Helly,company,5
Helly,complete,1
Helly,comprehensive,2
Helly,confused,2
Helly,consent,1
Helly,consume,1
Helly,continent,2
Helly,contributions,1
Helly,control,1
Helly,controls,1
Helly,convince,1
Helly,convinced,1
Helly,cool,1
Helly,core,1
Helly,corner,1
Helly,could,8
Helly,council,1
Helly,course,4
Helly,crazy,1
Helly,created,1
Helly,creepy,1
Helly,cryptic,1
Helly,crystal,1
Helly,cube,1
Helly,cut,3
Helly,cutting,2
Helly,dad,4
Helly,day,3
Helly,dead,3
Helly,dealt,1
Helly,debt,1
Helly,decent,1
Helly,deciding,1
Helly,decision,1
Helly,decisions,1
Helly,deeply,1
Helly,delaware,2
Helly,deleted,1
Helly,delivered,1
Helly,denied,1
Helly,dental,1
Helly,department,4
Helly,departments,1
Helly,derision,1
Helly,designed,2
Helly,desk,1
Helly,detectors,1
Helly,dick,1
Helly,dictated,2
Helly,did,17
Helly,different,1
Helly,digging,1
Helly,director,1
Helly,disaster,1
Helly,disgusting,1
Helly,distracted,1
Helly,distracting,1
Helly,distrust,1
Helly,divide,1
Helly,divides,1
Helly,do,35
Helly,does,3
Helly,doing,5
Helly,done,2
Helly,door,6
Helly,down,14
Helly,drains,1
Helly,drawing,1
Helly,dresses,1
Helly,drink,1
Helly,drive,1
Helly,drown,1
Helly,drummond,1
Helly,dumb,1
Helly,dumbest,1
Helly,during,1
Helly,dylan,1
Helly,e,1
Helly,each,3
Helly,eagan,5
Helly,earlier,1
Helly,effect,1
Helly,eggs,1
Helly,eight,1
Helly,either,2
Helly,elected,1
Helly,elevator,1
Helly,elevators,1
Helly,else,1
Helly,employees,1
Helly,end,1
Helly,endemic,1
Helly,engage,1
Helly,enough,2
Helly,equator,1
Helly,esteem,1
Helly,even,4
Helly,evening,1
Helly,event,1
Helly,eventually,1
Helly,ever,10
Helly,every,3
Helly,everyone,2
Helly,everything,3
Helly,everywhere,1
Helly,except,1
Helly,excited,2
Helly,excuse,4
Helly,existed,1
Helly,expertise,1
Helly,explain,1
Helly,extract,1
Helly,eyes,1
Helly,face,2
Helly,fact,1
Helly,fall,2
Helly,falters,1
Helly,families,1
Helly,family,6
Helly,father,2
Helly,fault,1
Helly,fear,3
Helly,feel,1
Helly,feeling,1
Helly,few,2
Helly,field,1
Helly,fight,1
Helly,figure,2
Helly,figured,2
Helly,files,1
Helly,find,5
Helly,fine,3
Helly,fingers,3
Helly,finish,2
Helly,fire,1
Helly,fired,1
Helly,first,2
Helly,five,1
Helly,flip,1
Helly,floor,6
Helly,fluke,1
Helly,following,1
Helly,food,1
Helly,footage,1
Helly,for,36
Helly,forest,1
Helly,forgive,1
Helly,formation,1
Helly,found,1
Helly,founding,1
Helly,four,3
Helly,frankly,1
Helly,freak,1
Helly,freaking,1
Helly,free,1
Helly,freely,2
Helly,freshman,1
Helly,friend,6
Helly,friends,4
Helly,from,5
Helly,front,1
Helly,fuck,12
Helly,fucked,3
Helly,fucking,8
Helly,fuel,1
Helly,fun,1
Helly,funky,1
Helly,funny,1
Helly,generous,1
Helly,get,13
Helly,gets,1
Helly,give,9
Helly,given,2
Helly,glad,1
Helly,go,12
Helly,goat,2
Helly,goats,4
Helly,god,7
Helly,going,5
Helly,gone,3
Helly,gonna,13
Helly,good,9
Helly,got,6
Helly,graner,1
Helly,gratitude,1
Helly,great,1
Helly,greatly,1
Helly,grew,1
Helly,group,1
Helly,grow,1
Helly,growing,1
Helly,guards,1
Helly,guess,4
Helly,guests,1
Helly,guide,1
Helly,guy,1
Helly,guys,4
Helly,had,6
Helly,half,1
Helly,hall,4
Helly,hallway,4
Helly,hallways,1
Helly,hand,1
Helly,hands,2
Helly,hang,1
Helly,happen,1
Helly,happened,4
Helly,happening,4
Helly,happens,1
Helly,happily,1
Helly,happy,4
Helly,harbor,1
Helly,harm,4
Helly,harmony,2
Helly,has,3
Helly,hatchets,1
Helly,hate,3
Helly,have,32
Helly,he,23
Helly,head,2
Helly,health,1
Helly,hear,2
Helly,heard,2
Helly,helena,1
Helly,hell,11
Helly,hello,7
Helly,helly,7
Helly,help,7
Helly,henceforth,2
Helly,her,15
Helly,here,26
Helly,hey,20
Helly,hi,2
Helly,high,1
Helly,highest,1
Helly,hijacked,1
Helly,him,3
Helly,his,4
Helly,hit,1
Helly,hold,3
Helly,home,2
Helly,hoot,2
Helly,hope,2
Helly,horrible,1
Helly,horribly,1
Helly,hours,3
Helly,house,2
Helly,houses,2
Helly,how,11
Helly,hug,1
Helly,huh,1
Helly,human,1
Helly,hundred,1
Helly,hungry,1
Helly,hurt,1
Helly,hypocrite,1
Helly,i,172
Helly,icy,1
Helly,ideals,1
Helly,identity,1
Helly,if,24
Helly,image,1
Helly,imagining,1
Helly,implying,1
Helly,important,3
Helly,in,30
Helly,individual,1
Helly,inebriating,1
Helly,infancy,1
Helly,initiative,1
Helly,innie,2
Helly,insecurity,1
Helly,interested,1
Helly,intimidate,1
Helly,into,7
Helly,involved,1
Helly,irreversible,2
Helly,irving,14
Helly,is,70
Helly,issue,1
Helly,it,59
Helly,its,2
Helly,jame,1
Helly,jerked,1
Helly,jesus,4
Helly,job,3
Helly,joke,1
Helly,judd,1
Helly,judgment,1
Helly,just,19
Helly,keep,3
Helly,keeping,1
Helly,key,1
Helly,kid,2
Helly,kids,2
Helly,kier,5
Helly,kill,4
Helly,kinda,1
Helly,knew,2
Helly,know,33
Helly,known,1
Helly,last,2
Helly,lay,1
Helly,leading,1
Helly,leads,1
Helly,learn,1
Helly,learned,1
Helly,least,2
Helly,leave,4
Helly,lecturing,1
Helly,left,18
Helly,less,2
Helly,let,8
Helly,lettering,1
Helly,letters,1
Helly,lever,1
Helly,liaise,1
Helly,lick,1
Helly,lie,4
Helly,life,6
Helly,like,42
Helly,likewise,1
Helly,listen,3
Helly,listening,1
Helly,literal,1
Helly,literally,1
Helly,little,4
Helly,live,7
Helly,lives,2
Helly,livestock,1
Helly,living,1
Helly,lodgings,1
Helly,lonely,1
Helly,long,3
Helly,look,10
Helly,looking,1
Helly,looks,1
Helly,lose,1
Helly,lost,1
Helly,love,4
Helly,loyal,1
Helly,loyalty,2
Helly,luck,1
Helly,lumon,5
Helly,lunch,1
Helly,machines,1
Helly,made,3
Helly,make,5
Helly,makes,4
Helly,making,2
Helly,manager,1
Helly,many,2
Helly,map,5
Helly,mapped,1
Helly,mark,28
Helly,masturbated,1
Helly,matter,1
Helly,may,6
Helly,maybe,8
Helly,mde,1
Helly,me,69
Helly,mean,7
Helly,means,2
Helly,meant,1
Helly,media,1
Helly,medication,1
Helly,meet,3
Helly,melted,1
Helly,memories,6
Helly,memory,1
Helly,message,1
Helly,messed,1
Helly,milchick,2
Helly,mind,1
Helly,minutes,1
Helly,miserable,3
Helly,missing,1
Helly,moment,1
Helly,more,4
Helly,morning,4
Helly,mr,2
Helly,ms,6
Helly,mumbly,1
Helly,must,2
Helly,my,54
Helly,myself,3
Helly,mysterious,1
Helly,name,5
Helly,names,1
Helly,natalie,3
Helly,need,4
Helly,nervous,3
Helly,never,4
Helly,new,1
Helly,next,3
Helly,night,2
Helly,nine,1
Helly,no,41
Helly,noble,1
Helly,nobody,1
Helly,none,4
Helly,nor,2
Helly,nosebleed,1
Helly,not,30
Helly,note,2
Helly,notes,1
Helly,nothing,3
Helly,notice,1
Helly,noticing,1
Helly,now,10
Helly,numbers,7
Helly,of,39
Helly,off,4
Helly,offer,2
Helly,office,2
Helly,oh,12
Helly,okay,36
Helly,older,1
Helly,on,21
Helly,once,2
Helly,one,11
Helly,only,7
Helly,open,6
Helly,operated,1
Helly,operation,1
Helly,option,1
Helly,or,16
Helly,other,5
Helly,our,10
Helly,ourselves,1
Helly,out,25
Helly,outburst,1
Helly,outie,5
Helly,outies,3
Helly,outreach,1
Helly,outside,6
Helly,over,1
Helly,overestimated,1
Helly,oversight,1
Helly,owe,1
Helly,own,4
Helly,pain,1
Helly,part,4
Helly,party,2
Helly,pass,1
Helly,pathetic,1
Helly,paupers,1
Helly,peachy,1
Helly,pen,2
Helly,people,3
Helly,perceptual,1
Helly,pernicious,1
Helly,person,4
Helly,personal,1
Helly,personally,1
Helly,petey,3
Helly,picked,1
Helly,piece,1
Helly,place,2
Helly,please,5
Helly,poor,1
Helly,poorly,1
Helly,populate,1
Helly,poster,1
Helly,powerful,1
Helly,praise,1
Helly,pretended,1
Helly,pretty,3
Helly,previous,1
Helly,principles,1
Helly,prisoners,3
Helly,probably,1
Helly,procedure,2
Helly,promoted,1
Helly,promotion,1
Helly,proved,1
Helly,provided,1
Helly,punished,1
Helly,put,2
Helly,question,1
Helly,questions,1
Helly,quickly,1
Helly,quit,2
Helly,r,2
Helly,rash,1
Helly,razor,1
Helly,read,1
Helly,ready,1
Helly,real,2
Helly,reality,1
Helly,really,7
Helly,received,1
Helly,recite,1
Helly,recollections,2
Helly,record,1
Helly,refining,1
Helly,regret,1
Helly,regrettable,1
Helly,remember,1
Helly,remembered,1
Helly,reminded,1
Helly,replace,1
Helly,replacement,1
Helly,request,3
Helly,reset,1
Helly,resign,1
Helly,resignation,3
Helly,resignations,1
Helly,resolve,1
Helly,responded,1
Helly,retain,2
Helly,retired,1
Helly,right,28
Helly,road,1
Helly,roam,1
Helly,robot,1
Helly,room,2
Helly,root,1
Helly,roughly,1
Helly,rounding,1
Helly,row,1
Helly,rules,1
Helly,s,2
Helly,sadly,1
Helly,said,7
Helly,same,2
Helly,satisfied,1
Helly,saved,1
Helly,say,9
Helly,saying,4
Helly,says,2
Helly,scanners,1
Helly,scared,1
Helly,scary,6
Helly,scattered,1
Helly,screwed,1
Helly,scroll,1
Helly,sea,2
Helly,seal,1
Helly,seats,1
Helly,second,1
Helly,security,2
Helly,see,15
Helly,seem,1
Helly,seen,5
Helly,self,1
Helly,sense,1
Helly,sent,1
Helly,separating,1
Helly,seriously,6
Helly,service,1
Helly,session,1
Helly,sever,1
Helly,severance,4
Helly,severed,5
Helly,sex,1
Helly,shall,4
Helly,share,2
Helly,shared,2
Helly,she,13
Helly,shirt,1
Helly,shit,7
Helly,short,2
Helly,should,6
Helly,shown,1
Helly,shut,1
Helly,side,1
Helly,since,2
Helly,sincerely,1
Helly,sister,1
Helly,sisters,1
Helly,sit,2
Helly,skip,2
Helly,slackers,1
Helly,smart,1
Helly,snow,1
Helly,so,29
Helly,soap,1
Helly,some,4
Helly,someone,3
Helly,something,8
Helly,soon,1
Helly,sorry,18
Helly,sound,1
Helly,sounds,3
Helly,spatially,2
Helly,speak,1
Helly,speaking,2
Helly,spearheading,1
Helly,special,1
Helly,speech,1
Helly,spirit,1
Helly,split,1
Helly,spouses,2
Helly,spreadsheet,1
Helly,stain,4
Helly,stairwells,1
Helly,start,1
Helly,statements,2
Helly,status,1
Helly,stay,1
Helly,staying,1
Helly,stealing,1
Helly,steps,1
Helly,still,3
Helly,stop,6
Helly,stops,1
Helly,straightforward,1
Helly,strength,1
Helly,such,2
Helly,sucks,1
Helly,suffer,1
Helly,supposed,1
Helly,supposedly,1
Helly,sure,4
Helly,surgically,1
Helly,survey,2
Helly,switch,1
Helly,switches,1
Helly,tactic,1
Helly,take,3
Helly,taken,1
Helly,taking,4
Helly,talk,1
Helly,talking,1
Helly,tape,1
Helly,teaches,1
Helly,team,1
Helly,tell,4
Helly,telling,1
Helly,tent,1
Helly,tests,1
Helly,than,2
Helly,thank,6
Helly,thankful,2
Helly,thanks,3
Helly,that,71
Helly,the,134
Helly,their,6
Helly,them,10
Helly,then,8
Helly,theory,1
Helly,there,12
Helly,these,4
Helly,they,27
Helly,thing,10
Helly,things,3
Helly,think,19
Helly,this,57
Helly,thorough,1
Helly,those,4
Helly,thought,6
Helly,thousand,1
Helly,threatened,2
Helly,three,1
Helly,throat,1
Helly,through,1
Helly,time,2
Helly,times,1
Helly,to,110
Helly,today,2
Helly,together,3
Helly,told,7
Helly,tomorrow,1
Helly,tonight,2
Helly,too,6
Helly,took,1
Helly,torture,3
Helly,total,1
Helly,trackball,1
Helly,trapped,1
Helly,treat,2
Helly,treated,1
Helly,treating,1
Helly,trick,1
Helly,tried,1
Helly,trip,1
Helly,trust,2
Helly,truth,1
Helly,try,2
Helly,trying,5
Helly,turn,4
Helly,turned,2
Helly,turns,1
Helly,twin,2
Helly,two,2
Helly,type,3
Helly,uh,1
Helly,unable,2
Helly,unattended,1
Helly,unbalancing,1
Helly,uncomfortable,1
Helly,underestimated,1
Helly,undergo,1
Helly,understand,1
Helly,unhappy,1
Helly,up,10
Helly,upon,2
Helly,upset,1
Helly,us,26
Helly,use,2
Helly,used,4
Helly,using,1
Helly,valued,1
Helly,values,1
Helly,vegetable,1
Helly,ventured,1
Helly,very,1
Helly,video,3
Helly,voice,4
Helly,waffle,1
Helly,wait,11
Helly,wake,2
Helly,walk,2
Helly,wanna,4
Helly,want,10
Helly,wanted,2
Helly,was,27
Helly,watched,1
Helly,way,6
Helly,we,54
Helly,wearing,1
Helly,wedge,1
Helly,weekend,1
Helly,weird,2
Helly,well,15
Helly,wellness,3
Helly,went,1
Helly,were,9
Helly,what,62
Helly,whatever,1
Helly,when,5
Helly,where,10
Helly,which,6
Helly,while,2
Helly,whilst,2
Helly,who,14
Helly,whoa,1
Helly,whole,2
Helly,why,25
Helly,wife,2
Helly,will,12
Helly,willing,1
Helly,wish,3
Helly,with,25
Helly,wizened,2
Helly,woah,1
Helly,woman,2
Helly,womb,1
Helly,wood,2
Helly,word,1
Helly,words,1
Helly,work,11
Helly,workers,2
Helly,working,1
Helly,works,1
Helly,world,7
Helly,worse,1
Helly,would,8
Helly,wow,5
Helly,write,1
Helly,wrote,1
Helly,yeah,22
Helly,yep,1
Helly,yes,4
Helly,yesterday,2
Helly,yet,2
Helly,you,146
Helly,your,30
Helly (on video),an,2
Helly (on video),and,1
Helly (on video),as,1
Helly (on video),eagan,2
Helly (on video),growing,1
Helly (on video),helena,1
Helly (on video),is,2
Helly (on video),learn,1
Helly (on video),my,1
Helly (on video),name,1
Helly (on video),of,1
Helly (on video),one,1
Helly (on video),so,1
Helly (on video),that,1
Helly (on video),the,2
Helly (on video),things,1
Helly (on video),up,1
Helly (on video),you,1
Helly R,a,7
Helly R,actually,1
Helly R,all,1
Helly R,and,7
Helly R,apartment,1
Helly R,are,2
Helly R,assuming,1
Helly R,bad,1
Helly R,been,1
Helly R,boring,1
Helly R,bought,1
Helly R,brother,1
Helly R,bullshit,1
Helly R,but,2
Helly R,camera,1
Helly R,casey,1
Helly R,cop,1
Helly R,course,1
Helly R,day,2
Helly R,did,2
Helly R,different,1
Helly R,do,1
Helly R,during,1
Helly R,else,1
Helly R,end,1
Helly R,even,1
Helly R,everybody,1
Helly R,everything,2
Helly R,find,1
Helly R,for,1
Helly R,found,1
Helly R,fucking,1
Helly R,gardener,1
Helly R,go,1
Helly R,god,1
Helly R,gonna,1
Helly R,guess,1
Helly R,guy,1
Helly R,guys,2
Helly R,happened,2
Helly R,happy,1
Helly R,has,2
Helly R,have,1
Helly R,he,6
Helly R,hell,1
Helly R,help,2
Helly R,here,2
Helly R,him,2
Helly R,his,1
Helly R,how,1
Helly R,i,12
Helly R,if,2
Helly R,in,2
Helly R,inside,1
Helly R,irving,1
Helly R,is,2
Helly R,it,5
Helly R,job,1
Helly R,kind,1
Helly R,know,1
Helly R,like,2
Helly R,long,1
Helly R,look,1
Helly R,looked,1
Helly R,mark,1
Helly R,maybe,1
Helly R,mean,2
Helly R,microphones,1
